gaia_id,ra,dec,main_id,simbad_names,star_names,common_name,has_common_name,object_type
2131151094264000640,286.367517998208,48.423889161921025,Kepler-1132b,KOI-2177.01|Kepler-1132b,KOI-2177.01,KOI-2177.01,True,Pl
2131238230560301440,287.6572293632339,48.982207015698386,Kepler-1246b,KOI-2460.01|Kepler-1246b,KOI-2460.01,KOI-2460.01,True,Pl
2131252627290713472,287.58493536330974,49.154731395097656,Kepler-1209b,KOI-2366.01|Kepler-1209b,KOI-2366.01,KOI-2366.01,True,Pl
2131313444027771520,286.852708019467,49.26166723677647,Kepler-1664b,Kepler-1664b|KOI-349.01,Kepler-1664b,Kepler-1664b,True,Pl
2131593269736776576,284.9105258588412,48.43158867262377,Kepler-814b,KOI-1312.01|Kepler-814b,KOI-1312.01,KOI-1312.01,True,Pl
2131690988831633792,283.53295087253406,48.094363457148816,Kepler-1667b,Kepler-1667b|KOI-1311.01,Kepler-1667b,Kepler-1667b,True,Pl
2131709921047710336,283.2555071764037,48.355248355138436,Kepler-101,LAMOST J185301.31+482118.8|LAMOST J185301.34+482118.8|LAMOST J185301.32+482118.7|UCAC4 692-061294|Gaia DR3 2131709921047710336|TIC 48304653|SPOCS 4153|Gaia DR2 2131709921047710336|KOI-46|2MASS J18530131+4821188|Kepler-101|USNO-A2.0 1350-09997781|KIC 10905239,LAMOST J185301.31+482118.8,LAMOST J185301.31+482118.8,True,Er*
2131725447350716032,283.62825795229014,48.390801356988064,2MASS J18543121+4823271,Gaia DR3 2131725451649506944|TIC 48353360|2MASS J18543121+4823271|** WOL    4B|WDS J18545+4823B|Gaia DR2 2131725451649506944|KIC 10905748,TIC 48353360,TIC 48353360,True,*
2131736137528127744,283.34029562244706,48.5490629044781,Kepler-530b,KOI-344.01|Kepler-530b,KOI-344.01,KOI-344.01,True,Pl
2131748472674257280,283.0686509591304,48.80212200406463,KOI-5875.02,KOI-5875.02,KOI-5875.02,KOI-5875.02,True,Pl?
2131804925724122240,284.1326048596389,48.825145866944986,Kepler-1760,Kepler-1760|Gaia DR3 2131804925724122240|TIC 48421060|KOI-1648|2MASS J18563183+4849304|Gaia DR2 2131804925724122240|UCAC4 695-063309|KIC 11177543,Kepler-1760,Kepler-1760,True,Ro*
2131920370147385472,285.7907394192084,48.68324185766974,Kepler-592,Gaia DR3 2131920370147385472|TIC 377782184|Gaia DR2 2131920370147385472|KOI-537|2MASS J19030976+4840597|Kepler-592|KIC 11073351,TIC 377782184,TIC 377782184,True,Ro*
2131922985785232640,285.66717277693783,48.71958699799433,Kepler-1673,Kepler-1673|Gaia DR3 2131922985785232640|TIC 377782148|SPOCS 4183|Gaia DR2 2131922985785232640|2MASS J19024010+4843104|KOI-1863|KIC 11126381,Kepler-1673,Kepler-1673,True,Ro*
2132028912560212096,284.9996592031508,49.479949569644255,Kepler-1190b,KOI-2318.01|Kepler-1190b,KOI-2318.01,KOI-2318.01,True,Pl
2132069598789224960,286.55104552282165,49.41873194559787,Kepler-571,Gaia DR3 2132069598789224960|TIC 243271972|Gaia DR2 2132069598789224960|KOI-483|2MASS J19061224+4925074|Kepler-571|KIC 11497977,TIC 243271972,TIC 243271972,True,Ro*
2132144056342471168,285.5743016258464,49.962116431192214,KOI-2651,Gaia DR3 2132144056342470912|TIC 350814492|KOI-2651|2MASS J19021797+4957392|Gaia DR2 2132144056342470912|KIC 11752908,TIC 350814492,TIC 350814492,True,Ro*
2132156632006693504,285.40497253865163,49.994821762461655,Kepler-1258b,KOI-2492.01|Kepler-1258b,KOI-2492.01,KOI-2492.01,True,Pl
2132178725317511936,284.4227537638208,49.1061896875545,Kepler-1298b,KOI-2632.01|Kepler-1298b,KOI-2632.01,KOI-2632.01,True,Pl
2132614922197436928,289.1995991904703,49.30563809016056,Kepler-347,Gaia DR3 2132614922197436928|TIC 299158566|SPOCS 4226|Gaia DR2 2132614922197436928|2MASS J19164790+4918205|KOI-1992|Kepler-347|KIC 11450414,TIC 299158566,TIC 299158566,True,Ro*
2132808608042844160,287.3821352184945,49.452425617620854,Kepler-1103b,KOI-2109.01|Kepler-1103b,KOI-2109.01,KOI-2109.01,True,Pl
2132939037609090816,288.23172843823664,50.567832926808855,Kepler-1449,Gaia DR3 2132939037609090816|TIC 298962633|Gaia DR2 2132939037609090816|KOI-3262|2MASS J19125561+5034043|Kepler-1449|KIC 12056139,TIC 298962633,TIC 298962633,True,Ro*
2133044040969963776,289.7119943580409,50.12822654076548,Kepler-1504b,KOI-3445.01|Kepler-1504b,KOI-3445.01,KOI-3445.01,True,Pl
2133080462292772096,289.83011112527237,50.586201524007166,Kepler-182b,Kepler-182b|KOI-546.02,Kepler-182b,Kepler-182b,True,Pl
2133086887563878912,289.74283725370094,50.787062962132715,Kepler-1687,Kepler-1687|Gaia DR3 2133086887563878912|TIC 416281238|Gaia DR2 2133086887563878912|KOI-2588|2MASS J19185826+5047133|KIC 12156347,Kepler-1687,Kepler-1687,True,Ro*
2133127363335546112,289.3586729124132,50.59844768148693,Kepler-1082,LAMOST J191726.08+503554.5|LAMOST J191726.08+503554.4|LAMOST J191726.12+503555.1|Gaia DR3 2133127363335546112|TIC 299218775|SPOCS 4282|Gaia DR2 2133127363335546112|2MASS J19172608+5035545|KOI-2072|Kepler-1082|KIC 12058147,LAMOST J191726.08+503554.5,LAMOST J191726.08+503554.5,True,Ro*
2133178765503484160,290.08274912651325,50.86343460563778,Kepler-401d,KOI-2714.03|Kepler-401d,KOI-2714.03,KOI-2714.03,True,Pl
2133242846415831936,289.5211965635964,51.23740847103858,Kepler-573b,KOI-486.01|Kepler-573b,KOI-486.01,KOI-486.01,True,Pl
2133259510888931456,289.2906972590844,51.408996983714225,Kepler-895b,KOI-1577.01|Kepler-895b,KOI-1577.01,KOI-1577.01,True,Pl
2133366369675069568,288.30869914922584,51.478335155590436,Kepler-1799,Kepler-1799|Gaia DR3 2133366369675069568|TIC 298961646|Gaia DR2 2133366369675069568|2MASS J19131408+5128418|KOI-2154|KIC 12505076,Kepler-1799,Kepler-1799,True,Ro*
2133394407221680256,287.52203538002055,51.37594839975178,Kepler-1234b,KOI-2424.01|Kepler-1234b,KOI-2424.01,KOI-2424.01,True,Pl
2133476080319167104,289.1122192856812,51.73735775890448,Kepler-682,Gaia DR3 2133476080319167104|TIC 299161524|Gaia DR2 2133476080319167104|KOI-791|2MASS J19162693+5144145|Kepler-682|KIC 12644822,TIC 299161524,TIC 299161524,True,Ro*
2133609705341815680,286.43372802008054,50.30022375405212,Kepler-883b,KOI-1530.01|Kepler-883b,KOI-1530.01,KOI-1530.01,True,Pl
2133611659549905024,286.24717370229274,50.24236821263879,Kepler-514b,KOI-297.01|Kepler-514b,KOI-297.01,KOI-297.01,True,Pl
2134719834131370496,295.6486571194512,48.49551815029151,Kepler-466b,KOI-112.01|Kepler-466b,KOI-112.01,KOI-112.01,True,Pl
2134726877877965568,295.4823288183998,48.52447033005475,Kepler-1638b,KOI-5856.01|Kepler-1638b,KOI-5856.01,KOI-5856.01,True,Pl
2134776218463088896,295.65144926588266,49.26129545614157,Kepler-1131b,KOI-2171.01|Kepler-1131b,KOI-2171.01,KOI-2171.01,True,Pl
2134804977563800064,294.85261602377085,49.05744637563569,Kepler-1472,AP J19392463+4903268|Gaia DR3 2134804977563800064|TIC 27239856|Gaia DR2 2134804977563800064|KOI-3345|2MASS J19392463+4903268|Kepler-1472|KIC 11303322,AP J19392463+4903268,AP J19392463+4903268,True,Ro*
2134842189160723072,295.21264717735494,49.56215896383598,Kepler-1717b,Kepler-1717b|KOI-353.02,Kepler-1717b,Kepler-1717b,True,Pl
2134907747540447232,295.93837320105877,49.791133499103175,Kepler-1206b,KOI-2355.01|Kepler-1206b,KOI-2355.01,KOI-2355.01,True,Pl
2134931077802625792,295.58645982780746,49.66685288836959,Kepler-1894c,Kepler-1894c|KOI-3022.02,Kepler-1894c,Kepler-1894c,True,Pl
2134932314753757312,295.52129009925926,49.738682207739615,Kepler-888b,KOI-1535.01|Kepler-888b,KOI-1535.01,KOI-1535.01,True,Pl
2134956572729225728,295.8465152341509,49.936158955468926,Kepler-1861b,Kepler-1861b|KOI-2582.01,Kepler-1861b,Kepler-1861b,True,Pl
2135008387213331456,294.26575173258846,49.314092266692185,Kepler-671b,KOI-769.01|Kepler-671b,KOI-769.01,KOI-769.01,True,Pl
2135051371246744960,294.52545761709274,49.87248455224972,Kepler-1821b,Kepler-1821b|KOI-2310.01,Kepler-1821b,Kepler-1821b,True,Pl
2135055391335687680,294.36603121418824,49.915022349027446,Kepler-1652b,KOI-2626.01|Kepler-1652b,KOI-2626.01,KOI-2626.01,True,Pl
2135071712211140608,293.88173617072493,49.683142121473225,Kepler-1041b,KOI-1990.01|Kepler-1041b,KOI-1990.01,KOI-1990.01,True,Pl
2135105625273603456,294.2244433258328,50.07557626646886,Kepler-1839,Kepler-1839|AP J19365386+5004321|Gaia DR3 2135105625273603456|TIC 27082730|Gaia DR2 2135105625273603456|KOI-2467|2MASS J19365386+5004321|KIC 11818607,Kepler-1839,Kepler-1839,True,Ro*
2135184068555793024,294.9963424697408,50.47004556288302,Kepler-485b,KOI-186.01|Kepler-485b,KOI-186.01,KOI-186.01,True,Pl
2135223204298512128,293.97339238652546,50.53184427001776,Kepler-231c,Kepler-231c|KOI-784.01,Kepler-231c,Kepler-231c,True,Pl
2135239112857020032,294.5177310866889,50.670392685990635,Kepler-1123b,KOI-2155.01|Kepler-1123b,KOI-2155.01,KOI-2155.01,True,Pl
2135292507890372224,296.15128016293795,50.09577923060637,Kepler-181c,Kepler-181c|KOI-543.01,Kepler-181c,Kepler-181c,True,Pl
2135356142125982464,296.02133725324785,50.567802669458224,Kepler-679b,KOI-785.01|Kepler-679b,KOI-785.01,KOI-785.01,True,Pl
2135377135926967424,296.3768514414355,50.62145873985262,Kepler-1226b,KOI-2407.01|Kepler-1226b,KOI-2407.01,KOI-2407.01,True,Pl
2135398473324811392,295.8065506896714,50.909750951375955,Kepler-879c,Kepler-879c|KOI-1522.02,Kepler-879c,Kepler-879c,True,Pl?
2135506706499750656,296.4031308104693,51.271275476948226,Kepler-873b,KOI-1516.01|Kepler-873b,KOI-1516.01,KOI-1516.01,True,Pl
2135507634212719104,296.4069004850421,51.35819512003014,Kepler-554b,KOI-439.01|Kepler-554b,KOI-439.01,KOI-439.01,True,Pl
2135590578620605568,295.48658297929836,51.01352461245667,Kepler-450b,KOI-279.01|Kepler-450b,KOI-279.01,KOI-279.01,True,Pl
2135604425595213440,295.41791251228216,51.18476265750601,Kepler-419b,KOI-1474b|KOI-1474.01|Kepler-419b,KOI-1474b,KOI-1474b,True,Pl
2136191736602006016,291.20125618710557,51.14424258683567,Kepler-1704b,Kepler-1704b|KOI-375.01,Kepler-1704b,Kepler-1704b,True,Pl
2136216647412563840,290.9662102225369,51.50476720035579,Kepler-1520,UCAC4 708-065132|Gaia DR3 2136216647412563840|TIC 417679385|Gaia DR2 2136216647412563840|2MASS J19235189+5130170|KIC 12557548|KOI-3794|Kepler-1520,UCAC4 708-065132,UCAC4 708-065132,True,Er*
2143746515354698496,282.3947040069328,48.7591336444245,Kepler-380b,Kepler-380b|KOI-2333.01,Kepler-380b,Kepler-380b,True,Pl
2143758128946411904,283.0398461609249,48.82532917701393,Kepler-298b,Kepler-298b|KOI-1430.01,Kepler-298b,Kepler-298b,True,Pl
2188601779406152448,305.2219478671864,59.44890753010236,NAME GSC 03949-00967 c,NAME GSC 03949-00967 c|HIDDEN NAME TrES-5c,GSC 03949-00967 c,GSC 03949-00967 c,True,Pl?
2198848918548722304,333.81584471487724,58.275562200449635,HD 211403b,HD 211403b,HD 211403b,HD 211403b,True,Pl?
2199658670194983040,332.5632700387186,58.70609044653615,TOI-2285b,TOI-2285b|TOI-2285.01,TOI-2285b,TOI-2285b,True,Pl
2207199228316679808,343.8721126765123,62.239192430381266,PM J22554+6214,Gaia DR3 2207199228316679808|TIC 13105061|GSC 04282-00605|TYC 4282-605-1|2MASS J22552920+6214210|UCAC4 762-068166|PM J22554+6214|Gaia DR1 2207199224017097600|Gaia DR2 2207199228316679808,TIC 13105061,TIC 13105061,True,*
2220012421430629632,330.8447357837603,67.4986360849342,,,,,False,
2222540228723911168,326.67209809426436,66.80387671285244,,,,,False,
2242756094328104576,292.3139982792901,65.97378351827352,TOI-1680,TOI-1680|Gaia DR3 2242756094328104576|TIC 259168516|WISE J192915.31+655826.4|2MASS J19291521+6558279|UCAC4 780-032486|Gaia DR2 2242756094328104576,TOI-1680,TOI-1680,True,PM*
2248126315275354496,302.02567775276907,66.850292463092,HD 191939c,TOI-1339.02|HD 191939c,TOI-1339.02,TOI-1339.02,True,Pl
2266490873877571712,275.86252441394157,71.58175981889626,TOI-1301.01,TOI-1301.01,TOI-1301.01,TOI-1301.01,True,Pl?
2268372099615724288,285.63663592006975,75.41851051257491,TOI-2095.02,TOI-2095c|TOI-2095.02,TOI-2095c,TOI-2095c,True,Pl?
2289304297045379456,291.0745256610773,75.55592273663505,,,,,False,
2299246592282070400,335.3934863214907,82.21608029389411,TOI-4153b,TOI-4153b|TOI-4153.01,TOI-4153b,TOI-4153b,True,Pl
2308834780352875904,5.237765771835368,-35.99847157994904,WASP-45,Gaia DR3 2308834780352875904|TOI-229|TIC 120610833|Gaia DR2 2308834780352875904|TYC 6996-583-1|GSC 06996-00583|UCAC2  16514500|UCAC3 109-756|2MASS J00205699-3559537|WASP-45|Gaia DR1 2308834780352875904,TOI-229,TOI-229,True,PM*
2323985539482908416,354.1687107845069,-34.61130544226655,NAME CD-35 15858Ab,TOI-241b|TOI-241.01|WASP-173Ab|KELT-22Ab|NAME CD-35 15858Ab,CD-35 15858Ab,CD-35 15858Ab,True,Pl
2345033662373296768,15.218157840120062,-24.42399501815678,HD   5976,HIP 4739|Gaia DR3 2345033662373296768|TOI-261|TIC 63898957|2MASS J01005222-2425260|CD-25   397|CPD-25   106|EGM 548|GEN# +1.00005976|GSC 06422-01128|HD   5976|HIC   4739|PPM 243487|SAO 166746|TYC 6422-1128-1|YZ 114   486|RAVE J010052.2-242526|Gaia DR1 2345033658076814336|Gaia DR2 2345033662373296768,HIP 4739,HIP 4739,True,PM*
2367734656180397952,7.141298148778685,-16.227357052985372,,,,,False,
2376225982619175424,12.7762659045401,-12.927666834471184,HD   4917,HIP 3975|Gaia DR3 2376225982619175424|TIC 77481104|2MASS J00510627-1255394|SPOCS 2098|BD-13   141|GSC 05272-00289|HD   4917|HIC   3975|PPM 209379|SAO 147478|TYC 5272-289-1|YZC 11   161|Gaia DR1 2376225978323244672|Gaia DR2 2376225982619175424,HIP 3975,HIP 3975,True,*
2405081733281425280,349.23107370631936,-18.606646354623212,BD-19  6428b,BD-19  6428b|TOI-238b|TOI-238.01,BD-19  6428b,BD-19  6428b,True,Pl
2415410962124813056,357.58065133746845,-17.07759524149296,WASP-165,TOI-351|Gaia DR3 2415410962124813056|WISEA J235019.34-170439.3|TIC 228381868|RAVE J235019.3-170439|2MASS J23501932-1704392|UCAC2  25450283|UCAC3 146-427846|UCAC4 365-191896|WISE J235019.33-170439.2|USNO-B1.0 0729-01128305|DENIS J235019.3-170438|DENIS J235019.2-170438|PPMX J235019.3-170439|Gaia DR2 2415410962124813056|WASP-165,TOI-351,TOI-351,True,*
2429415922764859392,2.072898155266828,-8.824266634446369,HD    360b,HD    360b,HD    360b,HD    360b,True,Pl
2430036837596487424,5.305590454163529,-8.281143881408989,HD   1690b,HD   1690b,HD   1690b,HD   1690b,True,Pl
2430102808294101760,4.676323038587316,-8.05364062584043,,,,,False,
2435650050614494336,355.7023897862319,-9.588716649863427,K2-390,K2-390|EPIC 245995977|UCAC4 403-139448|Gaia DR3 2435650050614494336|GALAH 170725004601389|AP J23424854-0935188|2MASS J23424854-0935188,K2-390,K2-390,True,*
2438623297559630592,352.0516732381301,-7.6037885908788185,K2-294,Gaia DR3 2438623297559630592|TIC 49709169|Gaia DR2 2438623297559630592|UCAC4 412-135725|K2-294|EPIC 246078672|2MASS J23281238-0736132,TIC 49709169,TIC 49709169,True,*
2440578577126302336,355.464058544604,-5.986253467421608,HD 222582b,HD 222582b,HD 222582b,HD 222582b,True,Pl
2462426800883134336,29.288373423111608,-10.24350297756486,,,,,False,
2482820714353923072,18.62144204627101,-5.04799024544603,HD   7449b,HD   7449B|HD   7449Ab|HD   7449b,HD   7449B,HD   7449B,True,Pl
2495335115182966016,38.83234577472829,-3.562549585651071,*  79 Cet B,Gaia DR3 2495335115182570368|TIC 251109532|HD  16141B|WDS J02353-0334B|2MASS J02351989-0333433|** MUG    2B|*  79 Cet B|Gaia DR2 2495335115182570368,TIC 251109532,TIC 251109532,True,PM*
2500064286492779264,38.039156607736466,-1.0350312130393102,*  75 Cet c,*  75 Cet c,*  75 Cet c,*  75 Cet c,True,Pl?
2528453161326406016,8.806085863760217,-3.372129973904821,,,,,False,
2535901287452166400,12.773689361597196,-1.1958843641667976,K2-203b,EPIC 220170303 b|K2-203b|EPIC 220170303.01,EPIC 220170303 b,EPIC 220170303 b,True,Pl
2538051863476537984,17.64127922536178,1.5784180708884141,K2-210b,EPIC 220250254 b|K2-210b|EPIC 220250254.01,EPIC 220250254 b,EPIC 220250254 b,True,Pl
2538824923230146560,18.42412413053569,3.09707761141257,K2-212b,EPIC 220321605 b|K2-212b|EPIC 220321605.01,EPIC 220321605 b,EPIC 220321605 b,True,Pl
2554032474712538880,8.740163711260601,4.380697426610551,HD   3167e,K2-96e|HD   3167e,K2-96e,K2-96e,True,Pl
2556248536102683008,11.29836716123366,6.4815882319537135,K2-217,Gaia DR3 2556248536102683008|TIC 405333767|EPIC 220487418|K2-217|2MASS J00451161+0628536|Gaia DR2 2556248536102683008|UCAC4 483-001161,TIC 405333767,TIC 405333767,True,*
2556472119215785728,12.809611359982268,6.84643150064772,K2-218b,EPIC 220503236 b|K2-218b|EPIC 220503236.01,EPIC 220503236 b,EPIC 220503236 b,True,Pl
2559203924574351616,21.106165434627115,1.704908674191692,EPIC 220256496.02,EPIC 220256496.02,EPIC 220256496.02,EPIC 220256496.02,True,Pl?
2560311854337920000,25.471527087240737,2.7044205413399554,HD  10442,Gaia DR3 2560311854337920000|TIC 380908091|2MASS J01415314+0242157|SPOCS 2520|AG+02  176|BD+01   306|GEN# +1.00010442|GSC 00032-00383|HD  10442|PPM 144893|SAO 110073|TYC   32-383-1|YZ   2   479|uvby98 100010442|Gaia DR1 2560311850042709760|Gaia DR2 2560311854337920000,TIC 380908091,TIC 380908091,True,*
2564784633279953536,19.610149402751958,6.816722832631576,K2-295b,EPIC 220501947 b|K2-295b|EPIC 220501947.01,EPIC 220501947 b,EPIC 220501947 b,True,Pl
2564787622577189760,19.44938511581766,6.86884517109808,K2-113b,K2-113b|EPIC 220504338 b|EPIC 220504338.01,K2-113b,K2-113b,True,Pl
2577432178095422976,16.227475630285,7.269217019265905,K2-281,LAMOST J010454.56+071609.2|LAMOST J010454.58+071609.4|Gaia DR3 2577432178095422976|TIC 380884458|EPIC 220522262|K2-281|2MASS J01045457+0716093|Gaia DR2 2577432178095422976|UCAC4 487-001604,LAMOST J010454.56+071609.2,LAMOST J010454.56+071609.2,True,*
2581741400387500544,12.845297340258266,8.86754441194775,K2-219,LAMOST J005122.87+085203.1|Gaia DR3 2581741400387500544|TIC 266014079|TYC  605-518-1|2MASS J00512286+0852034|EPIC 220592745|Gaia DR1 2581741400387500544|Gaia DR2 2581741400387500544|K2-219,LAMOST J005122.87+085203.1,LAMOST J005122.87+085203.1,True,*
2594546351459477760,338.05416239252,-17.544064944557807,K2-54b,EPIC 205916793.01|K2-54b|EPIC 205916793 b,EPIC 205916793.01,EPIC 205916793.01,True,Pl
2597400855444243840,341.2404468286279,-13.901129159845832,K2-300,AP J22445778-1354031|Gaia DR3 2597400855444243840|TIC 145752628|EPIC 206032309|Gaia DR2 2597400855444243840|UCAC4 381-169541|2MASS J22445778-1354031|K2-300,AP J22445778-1354031,AP J22445778-1354031,True,PM*
2597973387468989568,338.6062324582618,-13.731807435574263,K2-60b,EPIC 206038483.01|K2-60b|EPIC 206038483 b,EPIC 206038483.01,EPIC 206038483.01,True,Pl
2605161444735454464,342.3859059849816,-10.675466486475864,BD-11  5929b,WASP-75b|EPIC 206154641.01|K2-40b|EPIC 206154641 b|BD-11  5929b,WASP-75b,WASP-75b,True,Pl
2608279114251674624,341.72488026650024,-9.881610827745217,K2-71b,EPIC 206192813.01|K2-71b|EPIC 206192813 b,EPIC 206192813.01,EPIC 206192813.01,True,Pl
2608811445383136768,338.4759372157383,-10.084993442947955,K2-70,Gaia DR3 2608811445383136768|TIC 250979498|SPOCS 2491|K2-70|EPIC 206181769|Gaia DR2 2608811445383136768|2MASS J22335419-1005057,TIC 250979498,TIC 250979498,True,*
2616071555020488960,335.025668977607,-9.056086866990588,K2-73c,K2-73c,K2-73c,K2-73c,True,Pl?
2618260274650146048,327.71916997570094,-8.63595380126259,,,,,False,
2619706544757416192,332.3748236763796,-7.550658877487583,,,,,False,
2632880927441296640,351.1353804938011,-5.164146926796355,K2-329,Gaia DR3 2632880927441296640|Gaia DR2 2632880927441296640|TIC 301258470|2MASS J23243247-0509507|EPIC 246193072|K2-329,TIC 301258470,TIC 301258470,True,*
2640121486388076032,355.82867966125457,-2.0450944378592375,TOI-5293,2MASS J23431890-0202424|UCAC4 440-125855|TOI-5293|TIC 250111245|Gaia DR3 2640121486388076032|NAME TOI-5293 A,TOI-5293 A,TOI-5293 A,True,*
2641087471777046016,353.6162725695578,-1.579983501215351,K2-1b,WASP-28b|K2-1b,WASP-28b,WASP-28b,True,Pl
2646280705713202816,353.75266493033126,1.605525000716962,,,,,False,
2651117427299894656,348.51591217571814,-0.08210030331456582,K2-393b,K2-393b|EPIC 246429049.01,K2-393b,K2-393b,True,Pl
2666015878575546496,348.49479215733845,8.76107306222232,WASP-52b,WASP-52b|NAME Gokturk,Gokturk,Gokturk,True,Pl
2667434008056899712,325.8537602263161,-7.408244932074518,HD 206610b,HD 206610b|NAME Naron,Naron,Naron,True,Pl
2824770686019003904,352.97012375450475,19.93699282660293,BD+19  5116B,GJ 896 b|CNS5 5801|GJ 896 B|AP J23315244+1956138|Gaia DR3 2824770686019004032|TIC 247985093|TYC 1723-23-2|8pc 160.06B|BD+19  5116B|CCDM J23319+1956B|CSI+19  5116  2|GCRV 14753|IDS 23267+1923 B|LFT 1800|LHS  3966|LTT 16920|NLTT 57136|Zkh 350|[RHG95]  3706|LSPM J2331+1956S|2MASS J23315244+1956138|WDS J23317+1956B|** WIR    1B|PMSC 23268+1923B|PMSC 23268+1923Bab|UCAC4 550-148508|PM J23318+1956E|WEB 20531|Gaia DR2 2824770686019004032|Karmn J23318+199W|V* EQ Peg B,GJ 896 b,GJ 896 b,True,PM*
2831084391023184128,347.49280496401536,18.396162235111746,WASP-21,Gaia DR3 2831084391023184128|TIC 436478932|Gaia DR2 2831084391023184128|UCAC2  38365413|UCAC3 217-329161|2MASS J23095825+1823459|GSC2.3 N0PG000314|WASP-21|GSC 01715-00679|NAME Tangra,Tangra,Tangra,True,*
2868528637464028160,356.66671846833805,31.155910632556136,WASP-60,Gaia DR3 2868528637464028160|TIC 288246496|Gaia DR2 2868528637464028160|WASP-60|TYC 2767-1746-1|2MASS J23463997+3109213|Gaia DR1 2868528633168103936|NAME Morava,Morava,Morava,True,*
2881784280929695360,0.3620976631689815,39.38379417761384,KELT-1b,TOI-1476b|KELT-1b|TOI-1476.01,TOI-1476b,TOI-1476b,True,Pl
2885350546895266432,94.44475796632307,-35.70636280093693,NGTS-3,Gaia DR3 2885350546895266432|WISEA J061746.74-354222.9|TIC 124778445|NGTS-3|Gaia DR2 2885350546895266432|2MASS J06174675-3542230|UCAC4 272-009386|WISE J061746.74-354223.0|NGTS J061746.7-354222,WISEA J061746.74-354222.9,WISEA J061746.74-354222.9,True,SB*
2911987212510959232,91.87228087519028,-25.594894271088208,NGTS-10b,NGTS-10b,NGTS-10b,NGTS-10b,True,Pl
2912264564319611136,94.00991236431918,-25.031420385848573,TOI-470b,TOI-470b|TOI-470.01,TOI-470b,TOI-470b,True,Pl
2930141657016297216,109.38837974574005,-19.828938308969377,TOI-4791,UCAC4 351-025623|WISE J071733.21-194944.2|TOI-4791|Gaia DR3 2930141657016297216|TIC 100389539|TYC 5973-2018-1|2MASS J07173322-1949443|Gaia DR1 2930141657016297216|Gaia DR2 2930141657016297216,UCAC4 351-025623,UCAC4 351-025623,True,*
2951804033248308480,99.42001960379564,-12.985676719667566,HD  47366c,HD  47366c,HD  47366c,HD  47366c,True,Pl
2959177048983750016,75.29966378017889,-26.054143307742184,WASP-61,Gaia DR3 2959177048983750016|TOI-439|GALAH 160129003101305|TIC 13021029|Gaia DR2 2959177048983750016|WASP-61|TYC 6469-1972-1|2MASS J05011191-2603149|1SWASP J050111.91-260314.9|Gaia DR1 2959177044686300288,TOI-439,TOI-439,True,*
2972622770521857664,73.90960941536885,-23.241298160314397,HD  31527c,HD  31527c,HD  31527c,HD  31527c,True,Pl
2984582227215748864,81.85327727094118,-14.276733326464331,BD-14  1137c,BD-14  1137c|TOI-421c,BD-14  1137c,BD-14  1137c,True,Pl
2997312063605005056,90.47472533978947,-13.461370094084556,TOI-4201,Gaia DR3 2997312063605005056|TIC 95057860|TOI-4201|2MASS J06015391-1327410|Gaia DR2 2997312063605005056,TIC 95057860,TIC 95057860,True,*
3009908378049913216,81.769924030883,-11.901181972232846,NAME AF Lep b,NAME AF Lep b,AF Lep b,AF Lep b,True,Pl
3011005587574818432,86.77612373110405,-10.630324584325402,HD  38677b,HD  38677b|DMPP-1b,HD  38677b,HD  38677b,True,Pl
3012677738601895168,86.99630604582708,-8.328036011104246,HD  38801c,HD  38801c,HD  38801c,HD  38801c,True,Pl?
3030262468592291072,114.28846912621272,-13.906670806522644,BD-13  2130b,NGC  2423     3b|BD-13  2130b,NGC  2423     3b,NGC  2423     3b,True,Pl
3059948148669499008,109.04494749636929,-3.66613422828654,BD-03  1821,HIP 35173|Gaia DR3 3059948148669499008|TIC 50992589|2MASS J07161067-0339572|BD-03  1821|GEN# -0.00301821|GSC 04820-03585|HIC  35173|PPM 703466|TYC 4820-3585-1|UGP 154|Gaia DR1 3059948144367214080|Gaia DR2 3059948148669499008,HIP 35173,HIP 35173,True,PM*
3068540350999693952,119.76657986180058,-4.332606482325239,V* V769 Mon,HIP 39017|Gaia DR3 3068540350999693952|TIC 26045729|BD-03  2151|GC 10792|GSC 04841-03120|HD  65526|HIC  39017|PPM 190844|SAO 135329|SKY# 14949|TD1 11464|TYC 4841-3120-1|V* V769 Mon|YZ  94  2966|2MASS J07590394-0419566|Gaia DR2 3068540350999693952,HIP 39017,HIP 39017,True,gD*
3083043390405346432,120.86915625246365,-1.1636305880470625,HD  66428,HIP 39417|Gaia DR3 3083043390405346432|TIC 73238215|AG-01 1169|BD-00  1891|Ci 18  954|G 113-14|HD  66428|HIC  39417|LTT  3038|NLTT 18865|PPM 177258|SAO 135426|SPOCS  364|YZ  91  2422|YZC 21  2422|uvby98 100066428|Gaia DR2 3083043390405346432|TYC 4846-68-1|2MASS J08032866-0109455|Gaia DR1 3083043386107236480|GEN# +1.00066428,HIP 39417,HIP 39417,True,PM*
3087206553745290624,115.13668106641954,2.0985770985307863,TOI-969c,TOI-969c,TOI-969c,TOI-969c,True,Pl
3096441729861716224,123.94984068652268,5.836870228936502,BD+06  1909b,TOI-490b|TOI-490.01|HAT-P-30b|WASP-51b|BD+06  1909b,TOI-490b,TOI-490b,True,Pl
3101382419728401408,105.07462866477856,-5.3668029911914985,HD  52265b,HD  52265b|NAME Cayahuanca,Cayahuanca,Cayahuanca,True,Pl
